Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,UTM_easting,UTM_northing,Fix_quality,Zone,Letter
1665082948.5993092,0,68549,0,GPS1_Frame,42.337154388427734,-71.0863037109375,14.399999618530273,328128.71875,4689319.0,5,19,T
1665082949.602452,0,68550,0,GPS1_Frame,42.337158203125,-71.08629608154297,14.199999809265137,328129.625,4689319.5,4,19,T
1665082950.6002312,0,68551,0,GPS1_Frame,42.33716583251953,-71.0862808227539,14.300000190734863,328130.65625,4689320.5,4,19,T
1665082951.600584,0,68552,0,GPS1_Frame,42.33717346191406,-71.08627319335938,14.300000190734863,328131.625,4689321.0,4,19,T
1665082952.6018705,0,68553,0,GPS1_Frame,42.337181091308594,-71.08625793457031,14.300000190734863,328132.5625,4689322.0,4,19,T
1665082953.60521,0,68554,0,GPS1_Frame,42.337188720703125,-71.08625030517578,14.300000190734863,328133.53125,4689323.0,4,19,T
1665082954.6070163,0,68555,0,GPS1_Frame,42.337196350097656,-71.08623504638672,14.300000190734863,328134.5,4689323.5,4,19,T
1665082955.5981135,0,68556,0,GPS1_Frame,42.33720397949219,-71.08622741699219,14.199999809265137,328135.46875,4689324.5,4,19,T
1665082956.5986686,0,68557,0,GPS1_Frame,42.33721160888672,-71.08621215820312,14.199999809265137,328136.4375,4689325.5,4,19,T
1665082957.597235,0,68558,0,GPS1_Frame,42.33721923828125,-71.08619689941406,14.199999809265137,328137.46875,4689326.0,4,19,T
1665082958.6001396,0,68559,0,GPS1_Frame,42.33722686767578,-71.08618927001953,14.100000381469727,328138.4375,4689327.0,4,19,T
1665082959.6099603,0,68560,0,GPS1_Frame,42.33723068237305,-71.08617401123047,14.100000381469727,328139.40625,4689327.5,4,19,T
1665082960.601733,0,68561,0,GPS1_Frame,42.33723831176758,-71.08616638183594,14.100000381469727,328140.25,4689328.0,4,19,T
1665082961.6025293,0,68562,0,GPS1_Frame,42.33724594116211,-71.0861587524414,14.100000381469727,328141.1875,4689329.0,4,19,T
1665082962.596814,0,68563,0,GPS1_Frame,42.33725357055664,-71.08614349365234,14.199999809265137,328142.125,4689329.5,4,19,T
1665082963.6019092,0,68564,0,GPS1_Frame,42.337257385253906,-71.08613586425781,14.199999809265137,328143.0,4689330.5,4,19,T
1665082964.5968704,0,68565,0,GPS1_Frame,42.33726501464844,-71.08612823486328,14.300000190734863,328143.8125,4689331.0,4,19,T
1665082965.6070719,0,68566,0,GPS1_Frame,42.33727264404297,-71.08611297607422,14.300000190734863,328144.625,4689332.0,5,19,T
1665082966.6016314,0,68567,0,GPS1_Frame,42.3372802734375,-71.08610534667969,14.100000381469727,328145.625,4689332.5,4,19,T
1665082967.6062968,0,68568,0,GPS1_Frame,42.33728790283203,-71.08609008789062,14.100000381469727,328146.625,4689333.5,4,19,T
1665082968.6007266,0,68569,0,GPS1_Frame,42.3372917175293,-71.0860824584961,14.0,328147.59375,4689334.0,4,19,T
